Strain,enviro.x,OD.x,enviro.y,OD.y,MIC50
A63,0.5,1.3416907812901695,8,1.453210822099489,1
A63,0.5,1.3416907812901695,16,1.5437455278296233,1
A63,0.5,1.3416907812901695,32,1.5613278355986704,1
A63,1,1.431729212204242,0.5,1.3416907812901695,1
A63,1,1.431729212204242,1,1.431729212204242,1
A63,1,1.431729212204242,2,1.3173024189008458,1
A63,1,1.431729212204242,4,1.2822086997650461,1
A63,1,1.431729212204242,8,1.453210822099489,1
A63,1,1.431729212204242,16,1.5437455278296233,1
A63,1,1.431729212204242,32,1.5613278355986704,1
A63,2,1.3173024189008458,0.5,1.3416907812901695,1
A63,2,1.3173024189008458,1,1.431729212204242,1
A63,2,1.3173024189008458,2,1.3173024189008458,1
A63,2,1.3173024189008458,4,1.2822086997650461,1
A63,2,1.3173024189008458,8,1.453210822099489,1
A63,2,1.3173024189008458,16,1.5437455278296233,1
A63,2,1.3173024189008458,32,1.5613278355986704,1
A63,4,1.2822086997650461,0.5,1.3416907812901695,1
A63,4,1.2822086997650461,1,1.431729212204242,1
A63,4,1.2822086997650461,2,1.3173024189008458,1
A63,4,1.2822086997650461,4,1.2822086997650461,1
A63,4,1.2822086997650461,8,1.453210822099489,1
A63,4,1.2822086997650461,16,1.5437455278296233,1
A63,4,1.2822086997650461,32,1.5613278355986704,1
A63,8,1.453210822099489,0.5,1.3416907812901695,1
A63,8,1.453210822099489,1,1.431729212204242,1
A63,8,1.453210822099489,2,1.3173024189008458,1
A63,8,1.453210822099489,4,1.2822086997650461,1
A63,8,1.453210822099489,8,1.453210822099489,1
A63,8,1.453210822099489,16,1.5437455278296233,1
A63,8,1.453210822099489,32,1.5613278355986704,1
A63,16,1.5437455278296233,0.5,1.3416907812901695,1
A63,16,1.5437455278296233,1,1.431729212204242,1
A63,16,1.5437455278296233,2,1.3173024189008458,1
A63,16,1.5437455278296233,4,1.2822086997650461,1
A63,16,1.5437455278296233,8,1.453210822099489,1
A63,16,1.5437455278296233,16,1.5437455278296233,1
A63,16,1.5437455278296233,32,1.5613278355986704,1
A63,32,1.5613278355986704,0.5,1.3416907812901695,1
A63,32,1.5613278355986704,1,1.431729212204242,1
A63,32,1.5613278355986704,2,1.3173024189008458,1
A63,32,1.5613278355986704,4,1.2822086997650461,1
A63,32,1.5613278355986704,8,1.453210822099489,1
A63,32,1.5613278355986704,16,1.5437455278296233,1
A63,32,1.5613278355986704,32,1.5613278355986704,1
A64,0.5,1.4992021119901322,0.5,1.4992021119901322,1
A64,0.5,1.4992021119901322,1,1.5671197433721393,1
A64,0.5,1.4992021119901322,2,1.5101832572634135,1
A64,0.5,1.4992021119901322,4,1.5495950389291628,1
A64,0.5,1.4992021119901322,8,1.5781761019692104,1
A64,0.5,1.4992021119901322,16,1.7059635390877377,1
A64,0.5,1.4992021119901322,32,1.5489933323388463,1
A64,1,1.5671197433721393,0.5,1.4992021119901322,1
A64,1,1.5671197433721393,1,1.5671197433721393,1
A64,1,1.5671197433721393,2,1.5101832572634135,1
A64,1,1.5671197433721393,4,1.5495950389291628,1
A64,1,1.5671197433721393,8,1.5781761019692104,1
A64,1,1.5671197433721393,16,1.7059635390877377,1
A64,1,1.5671197433721393,32,1.5489933323388463,1
A64,2,1.5101832572634135,0.5,1.4992021119901322,1
A64,2,1.5101832572634135,1,1.5671197433721393,1
A64,2,1.5101832572634135,2,1.5101832572634135,1
A64,2,1.5101832572634135,4,1.5495950389291628,1
A64,2,1.5101832572634135,8,1.5781761019692104,1
A64,2,1.5101832572634135,16,1.7059635390877377,1
A64,2,1.5101832572634135,32,1.5489933323388463,1
A64,4,1.5495950389291628,0.5,1.4992021119901322,1
A64,4,1.5495950389291628,1,1.5671197433721393,1
A64,4,1.5495950389291628,2,1.5101832572634135,1
A64,4,1.5495950389291628,4,1.5495950389291628,1
A64,4,1.5495950389291628,8,1.5781761019692104,1
A64,4,1.5495950389291628,16,1.7059635390877377,1
A64,4,1.5495950389291628,32,1.5489933323388463,1
A64,8,1.5781761019692104,0.5,1.4992021119901322,1
A64,8,1.5781761019692104,1,1.5671197433721393,1
A64,8,1.5781761019692104,2,1.5101832572634135,1
A64,8,1.5781761019692104,4,1.5495950389291628,1
A64,8,1.5781761019692104,8,1.5781761019692104,1
A64,8,1.5781761019692104,16,1.7059635390877377,1
A64,8,1.5781761019692104,32,1.5489933323388463,1
A64,16,1.7059635390877377,0.5,1.4992021119901322,1
A64,16,1.7059635390877377,1,1.5671197433721393,1
A64,16,1.7059635390877377,2,1.5101832572634135,1
A64,16,1.7059635390877377,4,1.5495950389291628,1
A64,16,1.7059635390877377,8,1.5781761019692104,1
A64,16,1.7059635390877377,16,1.7059635390877377,1
A64,16,1.7059635390877377,32,1.5489933323388463,1
A64,32,1.5489933323388463,0.5,1.4992021119901322,1
A64,32,1.5489933323388463,1,1.5671197433721393,1
A64,32,1.5489933323388463,2,1.5101832572634135,1
A64,32,1.5489933323388463,4,1.5495950389291628,1
A64,32,1.5489933323388463,8,1.5781761019692104,1
A64,32,1.5489933323388463,16,1.7059635390877377,1
A64,32,1.5489933323388463,32,1.5489933323388463,1
A65,0.5,1.034408388262022,0.5,1.034408388262022,>32
A65,0.5,1.034408388262022,1,1.2078964990945391,>32
A65,0.5,1.034408388262022,2,1.1266367885939554,>32
A65,0.5,1.034408388262022,4,0.9744462171839761,>32
A65,0.5,1.034408388262022,8,1.2365979041532378,>32
A65,0.5,1.034408388262022,16,1.4433577074741828,>32
A65,0.5,1.034408388262022,32,1.428915599196239,>32
A65,1,1.2078964990945391,0.5,1.034408388262022,>32
A65,1,1.2078964990945391,1,1.2078964990945391,>32
A65,1,1.2078964990945391,2,1.1266367885939554,>32
A65,1,1.2078964990945391,4,0.9744462171839761,>32
A65,1,1.2078964990945391,8,1.2365979041532378,>32
A65,1,1.2078964990945391,16,1.4433577074741828,>32
A65,1,1.2078964990945391,32,1.428915599196239,>32
A65,2,1.1266367885939554,0.5,1.034408388262022,>32
A65,2,1.1266367885939554,1,1.2078964990945391,>32
A65,2,1.1266367885939554,2,1.1266367885939554,>32
A65,2,1.1266367885939554,4,0.9744462171839761,>32
A65,2,1.1266367885939554,8,1.2365979041532378,>32
A65,2,1.1266367885939554,16,1.4433577074741828,>32
A65,2,1.1266367885939554,32,1.428915599196239,>32
A65,4,0.9744462171839761,0.5,1.034408388262022,>32
A65,4,0.9744462171839761,1,1.2078964990945391,>32
A65,4,0.9744462171839761,2,1.1266367885939554,>32
A65,4,0.9744462171839761,4,0.9744462171839761,>32
A65,4,0.9744462171839761,8,1.2365979041532378,>32
A65,4,0.9744462171839761,16,1.4433577074741828,>32
A65,4,0.9744462171839761,32,1.428915599196239,>32
A65,8,1.2365979041532378,0.5,1.034408388262022,>32
A65,8,1.2365979041532378,1,1.2078964990945391,>32
A65,8,1.2365979041532378,2,1.1266367885939554,>32
A65,8,1.2365979041532378,4,0.9744462171839761,>32
A65,8,1.2365979041532378,8,1.2365979041532378,>32
A65,8,1.2365979041532378,16,1.4433577074741828,>32
A65,8,1.2365979041532378,32,1.428915599196239,>32
A65,16,1.4433577074741828,0.5,1.034408388262022,>32
A65,16,1.4433577074741828,1,1.2078964990945391,>32
A65,16,1.4433577074741828,2,1.1266367885939554,>32
A65,16,1.4433577074741828,4,0.9744462171839761,>32
A65,16,1.4433577074741828,8,1.2365979041532378,>32
A65,16,1.4433577074741828,16,1.4433577074741828,>32
A65,16,1.4433577074741828,32,1.428915599196239,>32
A65,32,1.428915599196239,0.5,1.034408388262022,>32
A65,32,1.428915599196239,1,1.2078964990945391,>32
A65,32,1.428915599196239,2,1.1266367885939554,>32
A65,32,1.428915599196239,4,0.9744462171839761,>32
A65,32,1.428915599196239,8,1.2365979041532378,>32
A65,32,1.428915599196239,16,1.4433577074741828,>32
A65,32,1.428915599196239,32,1.428915599196239,>32
A66,0.5,1.3859158641128817,0.5,1.3859158641128817,>32
A66,0.5,1.3859158641128817,1,1.5337026412199382,>32
A66,0.5,1.3859158641128817,2,1.4135854794242642,>32
A66,0.5,1.3859158641128817,4,1.4932325963953461,>32
A66,0.5,1.3859158641128817,8,1.5093947548716211,>32
A66,0.5,1.3859158641128817,16,1.578439495882267,>32
A66,0.5,1.3859158641128817,32,1.5587863111751166,>32
A66,1,1.5337026412199382,0.5,1.3859158641128817,>32
A66,1,1.5337026412199382,1,1.5337026412199382,>32
A66,1,1.5337026412199382,2,1.4135854794242642,>32
A66,1,1.5337026412199382,4,1.4932325963953461,>32
A66,1,1.5337026412199382,8,1.5093947548716211,>32
A66,1,1.5337026412199382,16,1.578439495882267,>32
A66,1,1.5337026412199382,32,1.5587863111751166,>32
A66,2,1.4135854794242642,0.5,1.3859158641128817,>32
A66,2,1.4135854794242642,1,1.5337026412199382,>32
A66,2,1.4135854794242642,2,1.4135854794242642,>32
A66,2,1.4135854794242642,4,1.4932325963953461,>32
A66,2,1.4135854794242642,8,1.5093947548716211,>32
A66,2,1.4135854794242642,16,1.578439495882267,>32
A66,2,1.4135854794242642,32,1.5587863111751166,>32
A66,4,1.4932325963953461,0.5,1.3859158641128817,>32
A66,4,1.4932325963953461,1,1.5337026412199382,>32
A66,4,1.4932325963953461,2,1.4135854794242642,>32
A66,4,1.4932325963953461,4,1.4932325963953461,>32
A66,4,1.4932325963953461,8,1.5093947548716211,>32
A66,4,1.4932325963953461,16,1.578439495882267,>32
A66,4,1.4932325963953461,32,1.5587863111751166,>32
A66,8,1.5093947548716211,0.5,1.3859158641128817,>32
A66,8,1.5093947548716211,1,1.5337026412199382,>32
A66,8,1.5093947548716211,2,1.4135854794242642,>32
A66,8,1.5093947548716211,4,1.4932325963953461,>32
A66,8,1.5093947548716211,8,1.5093947548716211,>32
A66,8,1.5093947548716211,16,1.578439495882267,>32
A66,8,1.5093947548716211,32,1.5587863111751166,>32
A66,16,1.578439495882267,0.5,1.3859158641128817,>32
A66,16,1.578439495882267,1,1.5337026412199382,>32
A66,16,1.578439495882267,2,1.4135854794242642,>32
A66,16,1.578439495882267,4,1.4932325963953461,>32
A66,16,1.578439495882267,8,1.5093947548716211,>32
A66,16,1.578439495882267,16,1.578439495882267,>32
A66,16,1.578439495882267,32,1.5587863111751166,>32
A66,32,1.5587863111751166,0.5,1.3859158641128817,>32
A66,32,1.5587863111751166,1,1.5337026412199382,>32
A66,32,1.5587863111751166,2,1.4135854794242642,>32
A66,32,1.5587863111751166,4,1.4932325963953461,>32
A66,32,1.5587863111751166,8,1.5093947548716211,>32
A66,32,1.5587863111751166,16,1.578439495882267,>32
A66,32,1.5587863111751166,32,1.5587863111751166,>32
A67,0.5,1.320537814103996,0.5,1.320537814103996,1
A67,0.5,1.320537814103996,1,1.4377884926867432,1
A67,0.5,1.320537814103996,2,1.4112649998655116,1
A67,0.5,1.320537814103996,4,1.4457174733449423,1
A67,0.5,1.320537814103996,8,1.4681010559110086,1
A67,0.5,1.320537814103996,16,1.5035358809764108,1
A67,0.5,1.320537814103996,32,1.5523026204228558,1
A67,1,1.4377884926867432,0.5,1.320537814103996,1
A67,1,1.4377884926867432,1,1.4377884926867432,1
A67,1,1.4377884926867432,2,1.4112649998655116,1
A67,1,1.4377884926867432,4,1.4457174733449423,1
A67,1,1.4377884926867432,8,1.4681010559110086,1
A67,1,1.4377884926867432,16,1.5035358809764108,1
A67,1,1.4377884926867432,32,1.5523026204228558,1
A67,2,1.4112649998655116,0.5,1.320537814103996,1
A67,2,1.4112649998655116,1,1.4377884926867432,1
A67,2,1.4112649998655116,2,1.4112649998655116,1
A67,2,1.4112649998655116,4,1.4457174733449423,1
A67,2,1.4112649998655116,8,1.4681010559110086,1
A67,2,1.4112649998655116,16,1.5035358809764108,1
A67,2,1.4112649998655116,32,1.5523026204228558,1
A67,4,1.4457174733449423,0.5,1.320537814103996,1
A67,4,1.4457174733449423,1,1.4377884926867432,1
A67,4,1.4457174733449423,2,1.4112649998655116,1
A67,4,1.4457174733449423,4,1.4457174733449423,1
A67,4,1.4457174733449423,8,1.4681010559110086,1
A67,4,1.4457174733449423,16,1.5035358809764108,1
A67,4,1.4457174733449423,32,1.5523026204228558,1
A67,8,1.4681010559110086,0.5,1.320537814103996,1
A67,8,1.4681010559110086,1,1.4377884926867432,1
A67,8,1.4681010559110086,2,1.4112649998655116,1
A67,8,1.4681010559110086,4,1.4457174733449423,1
A67,8,1.4681010559110086,8,1.4681010559110086,1
A67,8,1.4681010559110086,16,1.5035358809764108,1
A67,8,1.4681010559110086,32,1.5523026204228558,1
A67,16,1.5035358809764108,0.5,1.320537814103996,1
A67,16,1.5035358809764108,1,1.4377884926867432,1
A67,16,1.5035358809764108,2,1.4112649998655116,1
A67,16,1.5035358809764108,4,1.4457174733449423,1
A67,16,1.5035358809764108,8,1.4681010559110086,1
A67,16,1.5035358809764108,16,1.5035358809764108,1
A67,16,1.5035358809764108,32,1.5523026204228558,1
A67,32,1.5523026204228558,0.5,1.320537814103996,1
A67,32,1.5523026204228558,1,1.4377884926867432,1
A67,32,1.5523026204228558,2,1.4112649998655116,1
A67,32,1.5523026204228558,4,1.4457174733449423,1
A67,32,1.5523026204228558,8,1.4681010559110086,1
A67,32,1.5523026204228558,16,1.5035358809764108,1
A67,32,1.5523026204228558,32,1.5523026204228558,1
A68,0.5,1.308692414029081,0.5,1.308692414029081,>32
A68,0.5,1.308692414029081,1,1.4779492453498013,>32
A68,0.5,1.308692414029081,2,1.4735698160774873,>32
A68,0.5,1.308692414029081,4,1.529772491738848,>32
A68,0.5,1.308692414029081,8,1.6092510229771353,>32
A68,0.5,1.308692414029081,16,1.6048715937048215,>32
A68,0.5,1.308692414029081,32,1.7047063610051603,>32
A68,1,1.4779492453498013,0.5,1.308692414029081,>32
A68,1,1.4779492453498013,1,1.4779492453498013,>32
A68,1,1.4779492453498013,2,1.4735698160774873,>32
A68,1,1.4779492453498013,4,1.529772491738848,>32
A68,1,1.4779492453498013,8,1.6092510229771353,>32
A68,1,1.4779492453498013,16,1.6048715937048215,>32
A68,1,1.4779492453498013,32,1.7047063610051603,>32
A68,2,1.4735698160774873,0.5,1.308692414029081,>32
A68,2,1.4735698160774873,1,1.4779492453498013,>32
A68,2,1.4735698160774873,2,1.4735698160774873,>32
A68,2,1.4735698160774873,4,1.529772491738848,>32
A68,2,1.4735698160774873,8,1.6092510229771353,>32
A68,2,1.4735698160774873,16,1.6048715937048215,>32
A68,2,1.4735698160774873,32,1.7047063610051603,>32
A68,4,1.529772491738848,0.5,1.308692414029081,>32
A68,4,1.529772491738848,1,1.4779492453498013,>32
A68,4,1.529772491738848,2,1.4735698160774873,>32
A68,4,1.529772491738848,4,1.529772491738848,>32
A68,4,1.529772491738848,8,1.6092510229771353,>32
A68,4,1.529772491738848,16,1.6048715937048215,>32
A68,4,1.529772491738848,32,1.7047063610051603,>32
A68,8,1.6092510229771353,0.5,1.308692414029081,>32
A68,8,1.6092510229771353,1,1.4779492453498013,>32
A68,8,1.6092510229771353,2,1.4735698160774873,>32
A68,8,1.6092510229771353,4,1.529772491738848,>32
A68,8,1.6092510229771353,8,1.6092510229771353,>32
A68,8,1.6092510229771353,16,1.6048715937048215,>32
A68,8,1.6092510229771353,32,1.7047063610051603,>32
A68,16,1.6048715937048215,0.5,1.308692414029081,>32
A68,16,1.6048715937048215,1,1.4779492453498013,>32
A68,16,1.6048715937048215,2,1.4735698160774873,>32
A68,16,1.6048715937048215,4,1.529772491738848,>32
A68,16,1.6048715937048215,8,1.6092510229771353,>32
A68,16,1.6048715937048215,16,1.6048715937048215,>32
A68,16,1.6048715937048215,32,1.7047063610051603,>32
A68,32,1.7047063610051603,0.5,1.308692414029081,>32
A68,32,1.7047063610051603,1,1.4779492453498013,>32
A68,32,1.7047063610051603,2,1.4735698160774873,>32
A68,32,1.7047063610051603,4,1.529772491738848,>32
A68,32,1.7047063610051603,8,1.6092510229771353,>32
A68,32,1.7047063610051603,16,1.6048715937048215,>32
A68,32,1.7047063610051603,32,1.7047063610051603,>32
