name,line,type,RAD80,RAD50,RAD20,FoG80,FoG50,FoG20,slope
HSC101_BA_a,HSC101,BA,7,11,16,0.31,0.32,0.41,29.3
HSC101_BA_b,HSC101,BA,9,12,17,0.16,0.23,0.36,32.6
HSC101_FLC_a,HSC101,FLC,8,12,13,0.25,0.27,0.23,49.6
HSC101_FLC_b,HSC101,FLC,9,12,14,0.25,0.23,0.23,49.1
HSC102_BA_a,HSC102,BA,11,14,18,0.25,0.22,0.31,27.8
HSC102_FLC_a,HSC102,FLC,16,17,18,0.07,0.08,0.11,95.3
HSC102_FLC_b,HSC102,FLC,14,16,17,0.06,0.11,0.14,84.4
HSC103_BA_a,HSC103,BA,7,10,18,0.28,0.31,0.47,30.9
HSC103_BA_b,HSC103,BA,9,14,20,0.17,0.33,0.39,33.3
HSC103_FLC_a,HSC103,FLC,8,14,15,0.26,0.32,0.28,43.5
HSC103_FLC_b,HSC103,FLC,9,14,16,0.27,0.31,0.26,50.8
HSC104_BA_a,HSC104,BA,9,11,14,0.13,0.19,0.26,44.5
HSC104_BA_b,HSC104,BA,9,12,14,0.1,0.22,0.23,63.5
HSC104_FLC_a,HSC104,FLC,12,14,17,0.1,0.15,0.22,80.6
HSC104_FLC_b,HSC104,FLC,5,12,16,0.48,0.52,0.48,25.5
HSC105_BA_a,HSC105,BA,12,12,13,0.08,0.08,0.1,70.6
HSC105_BA_b,HSC105,BA,11,12,13,0.08,0.09,0.12,88.6
HSC105_FLC_b,HSC105,FLC,0,16,23,NA,0.9,0.61,17
