Filename,OrbitId,ELB,Background,Fungi,ROIArea[pixel],ROI-Group
A11_t17.TIF,4689,local,0.895953,0.104047,1391744,0
A11_t18.TIF,4690,local,0.897717,0.102283,1391744,0
A11_t19.TIF,4691,local,0.886615,0.113385,1391744,0
A11_t20.TIF,4692,local,0.89212,0.10788,1391744,0
A11_t21.TIF,4693,local,0.89149,0.10851,1391744,0
A11_t22.TIF,4694,local,0.884773,0.115227,1391744,0
A11_t23.TIF,4695,local,0.902682,0.097318,1391744,0
A11_t24.TIF,4696,local,0.889903,0.110097,1391744,0
A12_t0.TIF,4697,local,0.997395,0.002605,1391744,0
A12_t01.TIF,4698,local,0.995408,0.004592,1391744,0
A12_t02.TIF,4699,local,0.998827,0.001173,1391744,0
A12_t03.TIF,4700,local,0.998136,0.001864,1391744,0
A12_t04.TIF,4701,local,0.996941,0.003059,1391744,0
A12_t05.TIF,4702,local,0.997429,0.002571,1391744,0
A12_t06.TIF,4703,local,0.997826,0.002174,1391744,0
A12_t07.TIF,4704,local,0.999931,0.000069,1391744,0
B01_t0.TIF,4356,local,0.972226,0.027774,1391744,0
B01_t01.TIF,4705,local,0.916485,0.083515,1391744,0
B01_t02.TIF,4706,local,0.869462,0.130538,1391744,0
B01_t03.TIF,4707,local,0.758701,0.241299,1391744,0
B01_t04.TIF,4708,local,0.573736,0.426264,1391744,0
B01_t05.TIF,4709,local,0.40633,0.59367,1391744,0
B01_t06.TIF,4710,local,0.331605,0.668395,1391744,0
B01_t07.TIF,4711,local,0.124057,0.875943,1391744,0
B01_t08.TIF,4712,local,0.111506,0.888494,1391744,0
B01_t09.TIF,4713,local,0.022499,0.977501,1391744,0
B01_t10.TIF,4714,local,0.014814,0.985186,1391744,0
B01_t11.TIF,4715,local,0.010574,0.989426,1391744,0
B01_t12.TIF,4716,local,0.015267,0.984733,1391744,0
B01_t13.TIF,4717,local,0.008195,0.991805,1391744,0
B01_t14.TIF,4718,local,0.004619,0.995381,1391744,0
B01_t15.TIF,4719,local,0.00386,0.99614,1391744,0
B01_t16.TIF,4720,local,0.004071,0.995929,1391744,0
B01_t17.TIF,4721,local,0.002945,0.997055,1391744,0
B01_t18.TIF,4722,local,0.001373,0.998627,1391744,0
B01_t19.TIF,4723,local,0.001102,0.998898,1391744,0
B01_t20.TIF,4724,local,0.001305,0.998695,1391744,0
B01_t21.TIF,4725,local,0.005327,0.994673,1391744,0
B01_t22.TIF,4726,local,0.002245,0.997755,1391744,0
B01_t23.TIF,4727,local,0.003451,0.996549,1391744,0
B01_t24.TIF,4728,local,0.0065,0.9935,1391744,0
B02_t0.TIF,4357,local,0.969613,0.030387,1391744,0
B02_t01.TIF,4729,local,0.919676,0.080324,1391744,0
B02_t02.TIF,4730,local,0.841548,0.158452,1391744,0
B02_t03.TIF,4731,local,0.720056,0.279944,1391744,0
B02_t04.TIF,4732,local,0.669796,0.330204,1391744,0
B02_t05.TIF,4733,local,0.567962,0.432038,1391744,0
B02_t06.TIF,4734,local,0.497728,0.502272,1391744,0
B02_t07.TIF,4735,local,0.50423,0.49577,1391744,0
B02_t08.TIF,4736,local,0.44741,0.55259,1391744,0
B02_t09.TIF,4737,local,0.470594,0.529406,1391744,0
B02_t10.TIF,4738,local,0.473366,0.526634,1391744,0
B02_t11.TIF,4739,local,0.455491,0.544509,1391744,0
B02_t12.TIF,4740,local,0.393603,0.606397,1391744,0
B02_t13.TIF,4741,local,0.329843,0.670157,1391744,0
B02_t14.TIF,4742,local,0.416351,0.583649,1391744,0
B02_t15.TIF,4743,local,0.379778,0.620222,1391744,0
B02_t16.TIF,4744,local,0.358962,0.641038,1391744,0
B02_t17.TIF,4745,local,0.353651,0.646349,1391744,0
B02_t18.TIF,4746,local,0.294873,0.705127,1391744,0
B02_t19.TIF,4747,local,0.291709,0.708291,1391744,0
B02_t20.TIF,4748,local,0.28273,0.71727,1391744,0
B02_t21.TIF,4749,local,0.360392,0.639608,1391744,0
B02_t22.TIF,4750,local,0.309805,0.690195,1391744,0
B02_t23.TIF,4751,local,0.365057,0.634943,1391744,0
B02_t24.TIF,4752,local,0.372588,0.627412,1391744,0
B03_t0.TIF,4358,local,0.971586,0.028414,1391744,0
B03_t01.TIF,4753,local,0.918359,0.081641,1391744,0
B03_t02.TIF,4754,local,0.904885,0.095115,1391744,0
B03_t03.TIF,4755,local,0.867055,0.132945,1391744,0
B03_t04.TIF,4756,local,0.861895,0.138105,1391744,0
B03_t05.TIF,4757,local,0.773678,0.226322,1391744,0
B03_t06.TIF,4758,local,0.628816,0.371184,1391744,0
B03_t07.TIF,4759,local,0.554207,0.445793,1391744,0
B03_t08.TIF,4760,local,0.455231,0.544769,1391744,0
