Filename,OrbitId,ELB,Background,Fungi,ROIArea[pixel],ROI-Group
A10_t19.TIF,4667,local,0.370313,0.629687,1391744,0
A10_t20.TIF,4668,local,0.405512,0.594488,1391744,0
A10_t21.TIF,4669,local,0.380268,0.619732,1391744,0
A10_t22.TIF,4670,local,0.348601,0.651399,1391744,0
A10_t23.TIF,4671,local,0.38153,0.61847,1391744,0
A10_t24.TIF,4672,local,0.346477,0.653523,1391744,0
A11_t0.TIF,4355,local,0.972458,0.027542,1391744,0
A11_t01.TIF,4673,local,0.944547,0.055453,1391744,0
A11_t02.TIF,4674,local,0.913841,0.086159,1391744,0
A11_t03.TIF,4675,local,0.890049,0.109951,1391744,0
A11_t04.TIF,4676,local,0.875371,0.124629,1391744,0
A11_t05.TIF,4677,local,0.904606,0.095394,1391744,0
A11_t06.TIF,4678,local,0.903741,0.096259,1391744,0
A11_t07.TIF,4679,local,0.906572,0.093428,1391744,0
A11_t08.TIF,4680,local,0.899891,0.100109,1391744,0
A11_t09.TIF,4681,local,0.893832,0.106168,1391744,0
A11_t10.TIF,4682,local,0.909656,0.090344,1391744,0
A11_t11.TIF,4683,local,0.903972,0.096028,1391744,0
A11_t12.TIF,4684,local,0.899488,0.100512,1391744,0
A11_t13.TIF,4685,local,0.906466,0.093534,1391744,0
A11_t14.TIF,4686,local,0.911211,0.088789,1391744,0
A11_t15.TIF,4687,local,0.905546,0.094454,1391744,0
A11_t16.TIF,4688,local,0.887936,0.112064,1391744,0
A11_t17.TIF,4689,local,0.897303,0.102697,1391744,0
A11_t18.TIF,4690,local,0.897304,0.102696,1391744,0
A11_t19.TIF,4691,local,0.886614,0.113386,1391744,0
A11_t20.TIF,4692,local,0.892795,0.107205,1391744,0
A11_t21.TIF,4693,local,0.897087,0.102913,1391744,0
A11_t22.TIF,4694,local,0.886236,0.113764,1391744,0
A11_t23.TIF,4695,local,0.9099,0.0901,1391744,0
A11_t24.TIF,4696,local,0.891647,0.108353,1391744,0
A12_t0.TIF,4697,local,0.999943,0.000057,1391744,0
A12_t01.TIF,4698,local,0.999935,0.000065,1391744,0
A12_t02.TIF,4699,local,1,0,1391744,0
A12_t03.TIF,4700,local,0.999949,0.000051,1391744,0
A12_t04.TIF,4701,local,0.999961,0.000039,1391744,0
A12_t05.TIF,4702,local,1,0,1391744,0
A12_t06.TIF,4703,local,1,0,1391744,0
A12_t07.TIF,4704,local,1,0,1391744,0
B01_t0.TIF,4356,local,0.973039,0.026961,1391744,0
B01_t01.TIF,4705,local,0.916266,0.083734,1391744,0
B01_t02.TIF,4706,local,0.870846,0.129154,1391744,0
B01_t03.TIF,4707,local,0.762619,0.237381,1391744,0
B01_t04.TIF,4708,local,0.572626,0.427374,1391744,0
B01_t05.TIF,4709,local,0.469162,0.530838,1391744,0
B01_t06.TIF,4710,local,0.404472,0.595528,1391744,0
B01_t07.TIF,4711,local,0.169555,0.830445,1391744,0
B01_t08.TIF,4712,local,0.145405,0.854595,1391744,0
B01_t09.TIF,4713,local,0.0317,0.9683,1391744,0
B01_t10.TIF,4714,local,0.020247,0.979753,1391744,0
B01_t11.TIF,4715,local,0.013627,0.986373,1391744,0
B01_t12.TIF,4716,local,0.017619,0.982381,1391744,0
B01_t13.TIF,4717,local,0.007642,0.992358,1391744,0
B01_t14.TIF,4718,local,0.004371,0.995629,1391744,0
B01_t15.TIF,4719,local,0.003351,0.996649,1391744,0
B01_t16.TIF,4720,local,0.003647,0.996353,1391744,0
B01_t17.TIF,4721,local,0.002374,0.997626,1391744,0
B01_t18.TIF,4722,local,0.000936,0.999064,1391744,0
B01_t19.TIF,4723,local,0.000582,0.999418,1391744,0
B01_t20.TIF,4724,local,0.000449,0.999551,1391744,0
B01_t21.TIF,4725,local,0.001299,0.998701,1391744,0
B01_t22.TIF,4726,local,0.001127,0.998873,1391744,0
B01_t23.TIF,4727,local,0.000107,0.999893,1391744,0
B01_t24.TIF,4728,local,0.000989,0.999011,1391744,0
B02_t0.TIF,4357,local,0.966952,0.033048,1391744,0
B02_t01.TIF,4729,local,0.910344,0.089656,1391744,0
B02_t02.TIF,4730,local,0.834267,0.165733,1391744,0
B02_t03.TIF,4731,local,0.6833,0.3167,1391744,0
B02_t04.TIF,4732,local,0.616796,0.383204,1391744,0
B02_t05.TIF,4733,local,0.586297,0.413703,1391744,0
B02_t06.TIF,4734,local,0.520414,0.479586,1391744,0
B02_t07.TIF,4735,local,0.514113,0.485887,1391744,0
B02_t08.TIF,4736,local,0.458815,0.541185,1391744,0
B02_t09.TIF,4737,local,0.481773,0.518227,1391744,0
B02_t10.TIF,4738,local,0.481351,0.518649,1391744,0
B02_t11.TIF,4739,local,0.461515,0.538485,1391744,0
B02_t12.TIF,4740,local,0.394996,0.605004,1391744,0
B02_t13.TIF,4741,local,0.332693,0.667307,1391744,0
B02_t14.TIF,4742,local,0.416371,0.583629,1391744,0
B02_t15.TIF,4743,local,0.378741,0.621259,1391744,0
B02_t16.TIF,4744,local,0.350255,0.649745,1391744,0
B02_t17.TIF,4745,local,0.340409,0.659591,1391744,0
B02_t18.TIF,4746,local,0.284514,0.715486,1391744,0
B02_t19.TIF,4747,local,0.280682,0.719318,1391744,0
B02_t20.TIF,4748,local,0.259036,0.740964,1391744,0
B02_t21.TIF,4749,local,0.346436,0.653564,1391744,0
B02_t22.TIF,4750,local,0.287808,0.712192,1391744,0
B02_t23.TIF,4751,local,0.348158,0.651842,1391744,0
B02_t24.TIF,4752,local,0.36049,0.63951,1391744,0
B03_t0.TIF,4358,local,0.970417,0.029583,1391744,0
B03_t01.TIF,4753,local,0.912789,0.087211,1391744,0
B03_t02.TIF,4754,local,0.899061,0.100939,1391744,0
B03_t03.TIF,4755,local,0.85728,0.14272,1391744,0
B03_t04.TIF,4756,local,0.82299,0.17701,1391744,0
B03_t05.TIF,4757,local,0.832639,0.167361,1391744,0
B03_t06.TIF,4758,local,0.68539,0.31461,1391744,0
B03_t07.TIF,4759,local,0.602044,0.397956,1391744,0
B03_t08.TIF,4760,local,0.506061,0.493939,1391744,0
B03_t09.TIF,4761,local,0.435767,0.564233,1391744,0
B03_t10.TIF,4762,local,0.345139,0.654861,1391744,0
B03_t11.TIF,4763,local,0.25381,0.74619,1391744,0
B03_t12.TIF,4764,local,0.165868,0.834132,1391744,0
B03_t13.TIF,4765,local,0.095742,0.904258,1391744,0
B03_t14.TIF,4766,local,0.050737,0.949263,1391744,0
B03_t15.TIF,4767,local,0.029415,0.970585,1391744,0
B03_t16.TIF,4768,local,0.006249,0.993751,1391744,0
B03_t17.TIF,4769,local,0.002905,0.997095,1391744,0
B03_t18.TIF,4770,local,0.001852,0.998148,1391744,0
B03_t19.TIF,4771,local,0.00078,0.99922,1391744,0
B03_t20.TIF,4772,local,0.000147,0.999853,1391744,0
B03_t21.TIF,4773,local,0.000972,0.999028,1391744,0
B03_t22.TIF,4774,local,0.000002,0.999998,1391744,0
B03_t23.TIF,4775,local,0.000924,0.999076,1391744,0
B03_t24.TIF,4776,local,0.000001,0.999999,1391744,0
B04_t0.TIF,4359,local,0.96607,0.03393,1391744,0
B04_t01.TIF,4777,local,0.916578,0.083422,1391744,0
B04_t02.TIF,4778,local,0.828883,0.171117,1391744,0
B04_t03.TIF,4779,local,0.749889,0.250111,1391744,0
B04_t04.TIF,4780,local,0.657516,0.342484,1391744,0
B04_t05.TIF,4781,local,0.6553,0.3447,1391744,0
B04_t06.TIF,4782,local,0.574618,0.425382,1391744,0
B04_t07.TIF,4783,local,0.588548,0.411452,1391744,0
B04_t08.TIF,4784,local,0.497445,0.502555,1391744,0
B04_t09.TIF,4785,local,0.57378,0.42622,1391744,0
B04_t10.TIF,4786,local,0.522445,0.477555,1391744,0
